,IC,Rank_IC,Long,Short,LS,RollingIC-mean,RollingIC-std,IR
2005-12-30,0.8008599143015537,0.7567185978578383,0.11828269988831645,0.010488494934507521,0.10779420495380893,,,
2006-01-25,0.8439303570617778,0.8661085749693345,0.2144934682212541,0.010162072868983109,0.204331395352271,,,
2006-02-28,0.7256697344693452,0.755846372688478,0.09386097732370004,-0.03435542054173469,0.12821639786543473,,,
2006-03-31,0.8515558351824989,0.8258312020460358,0.10779624337766691,-0.07338048392608755,0.18117672730375445,,,
2006-04-28,0.8309726820891994,0.9171007781850923,0.2423975764950366,-0.051774548741958144,0.29417212523699476,,,
2006-05-31,0.6806046111878987,0.7042704131311727,0.3729878163871987,0.08978105606742884,0.2832067603197699,,,
2006-06-30,0.6405927019476,0.5850045167118337,0.11242449330963597,-0.04375067808970879,0.15617517139934475,,,
2006-07-31,0.8235244053482036,0.8662609542356378,0.027655714075105232,-0.13295539878331997,0.1606111128584252,,,
2006-08-31,0.7759829628900958,0.7695195742509295,0.1022928022186836,-0.034325255265692495,0.1366180574843761,,,
2006-09-29,0.8279245384996513,0.8006639427987743,0.13236849700700237,-0.02928194648054848,0.16165044348755087,0.7801617742977826,0.07357030227837592,10.604302961075243
2006-10-31,0.8229507814231918,0.7807136683541178,0.11307696164237264,-0.030438411013133753,0.1435153726555064,0.7823708610099464,0.07458551384978518,10.48958196608576
2006-11-30,0.8711478505717577,0.9170727822901736,0.23629108893295758,-0.002624735667264788,0.23891582460022237,0.7850926103609444,0.07752038657478318,10.127563148870175
2006-12-29,0.8779036778462772,0.8772194204887948,0.2522336279945322,-0.009687101041088667,0.26192072903562086,0.8003160046986375,0.07947745433578,10.069723689405372
2007-01-31,0.5878860168155913,0.5896571275103697,0.3094132572110785,0.15165365099858627,0.15775960621249221,0.7739490228619468,0.10132389974810505,7.638365921426362
2007-02-28,0.8614904378169891,0.8799349467339083,0.24780149524529066,0.00998821704628209,0.23781327819900858,0.7770007984347258,0.10366477073329275,7.495321630853575
2007-03-30,0.8025842705633256,0.8007072304616395,0.21792805925481365,0.006854707449716098,0.21107335180509756,0.7891987643722684,0.09808830920313615,8.045798431879135
2007-04-30,0.8812856891159528,0.8518247739548208,0.619525058114083,0.17155857370613303,0.44796648440794995,0.8132680630891038,0.08640651732952176,9.412114829111873
2007-05-31,0.8056300210931717,0.835203366058906,0.34891409344801255,-0.004817143862005888,0.35373123731001843,0.8114786246636007,0.08635579010592144,9.39692200914687
2007-06-29,0.8773607184234435,0.8871116946674227,0.052338220768582765,-0.24919930369939203,0.30153752446797477,0.8216164002169354,0.08766645481920252,9.372072840305709
2007-07-31,0.4343953374139572,0.3765927605860762,0.2543542885063523,0.14683004950124973,0.10752423900510255,0.7822634801083659,0.1504003920518179,5.201206389401234
2007-08-31,0.8481782050939746,0.8657474804031355,0.28601622708897984,0.015244791027271965,0.2707714360617079,0.7847862224754442,0.15136715978602908,5.1846531545204995
2007-09-28,0.9342683352880947,0.9230403135498321,0.3034552218356361,-0.08525243932867571,0.3887076611643118,0.791098270947078,0.15659441782289005,5.051893176944651
2007-10-31,0.7550237920529528,0.713051331141856,0.010233045705566981,-0.17082619562667647,0.18105924133224346,0.7788102823677455,0.15382260633126782,5.063041778726091
2007-11-30,0.7035723846644965,0.71213929754409,-0.027263851808836163,-0.23159539704136242,0.20433154523252625,0.790378919152636,0.14174424560942528,5.576091754232595
2007-12-28,0.6788947745232552,0.6656620214258004,0.2929371726923966,0.129241053502294,0.1636961191901026,0.7721193528232628,0.14331807254498716,5.387452811165156
2008-01-31,0.8622014615576364,0.8691474441228253,0.01196227588988977,-0.17597018371628284,0.1879324596061726,0.7780810719226938,0.1459421054988775,5.331436525894704
2008-02-29,0.8224198755806287,0.8021568095496473,0.15183723277048986,-0.021336538614939712,0.17317377138542955,0.7721944905691613,0.142462510279606,5.420334718611958
2008-03-31,0.8248569535017097,0.8336679327183939,-0.12154140932659886,-0.3105117599386723,0.18897035061207346,0.7741171838100152,0.143092252420216,5.4099168244041715
